x(cm),y(cm),Transient (arb),Normalized Transient
-3.875,3.875,0.97955,0.789380374080312
-3.825,3.875,0.999207,0.80522116833614
-3.775,3.875,1.01874,0.820962035925248
-3.725,3.875,1.03815,0.836603782707851
-3.675,3.875,1.05742,0.852132709060287
-3.625,3.875,1.07656,0.867556873584708
-3.575,3.875,1.09554,0.882852100474652
-3.525,3.875,1.11437,0.898026448332272
-3.475,3.875,1.13304,0.913071858555415
-3.425,3.875,1.15154,0.927980272541925
-3.375,3.875,1.16987,0.942751690291802
-3.325,3.875,1.18802,0.957378053202891
-3.275,3.875,1.20598,0.971851302673038
-3.225,3.875,1.22376,0.986179497304398
-3.175,3.875,1.24133,1.0003384612905
-3.125,3.875,1.25871,1.01434431183567
-3.075,3.875,1.27587,1.02817287313343
-3.025,3.875,1.29283,1.04184026238809
-2.975,3.875,1.30957,1.05533036239534
-2.925,3.875,1.32608,1.06863511455303
-2.875,3.875,1.34237,1.08176257746331
-2.825,3.875,1.35843,1.09470469252404
-2.775,3.875,1.37426,1.10746145973519
-2.725,3.875,1.38985,1.12002482049464
-2.675,3.875,1.40519,1.13238671620021
-2.625,3.875,1.42029,1.14455520545406
-2.575,3.875,1.43514,1.15652222965404
-2.525,3.875,1.44974,1.16828778880015
-2.475,3.875,1.46408,1.17984382429024
-2.425,3.875,1.47816,1.1911903361243
-2.375,3.875,1.49198,1.20232732430233
-2.325,3.875,1.50553,1.21324673022218
-2.275,3.875,1.51882,1.223956612486
-2.225,3.875,1.53184,1.23444891249164
-2.175,3.875,1.54458,1.24471557163694
-2.125,3.875,1.55706,1.25477270712622
-2.075,3.875,1.56925,1.26459614315301
-2.025,3.875,1.58117,1.27420199692161
-1.975,3.875,1.59281,1.28358220982988
-1.925,3.875,1.60417,1.29273678187782
-1.875,3.875,1.61525,1.30166571306541
-1.825,3.875,1.62604,1.31036094479052
-1.775,3.875,1.63655,1.31883053565529
-1.725,3.875,1.64677,1.32706642705756
-1.675,3.875,1.6567,1.33506861899735
-1.625,3.875,1.66635,1.3428451700768
-1.575,3.875,1.67571,1.35038802169376
-1.525,3.875,1.68478,1.35769717384822
-1.475,3.875,1.69356,1.3647726265402
-1.425,3.875,1.70204,1.37160632116753
-1.375,3.875,1.71024,1.37821437493452
-1.325,3.875,1.71814,1.38458067063687
-1.275,3.875,1.72576,1.39072132547888
-1.225,3.875,1.73308,1.39662022225625
-1.175,3.875,1.7401,1.40227736096897
-1.125,3.875,1.74684,1.40770885882135
-1.075,3.875,1.75328,1.41289859860909
-1.025,3.875,1.75943,1.41785463893433
-0.975,3.875,1.76528,1.42256892119493
-0.925,3.875,1.77084,1.42704950399304
-0.875,3.875,1.77611,1.43129638732865
-0.825,3.875,1.78108,1.43530151259962
-0.775,3.875,1.78577,1.43908099701026
-0.725,3.875,1.79015,1.44261066475409
-0.675,3.875,1.79425,1.44591469163759
-0.625,3.875,1.79805,1.44897696045644
-0.575,3.875,1.80156,1.4518055298128
-0.525,3.875,1.80477,1.45439234110451
-0.475,3.875,1.80769,1.45674545293373
-0.425,3.875,1.81032,1.45886486530047
-0.375,3.875,1.81266,1.4607505782047
-0.325,3.875,1.8147,1.4623945330443
-0.275,3.875,1.81645,1.4638047884214
-0.225,3.875,1.81791,1.46498134433601
-0.175,3.875,1.81907,1.46591614218598
-0.125,3.875,1.81994,1.46661724057345
-0.075,3.875,1.82052,1.46708463949843
-0.025,3.875,1.82081,1.46731833896092
0.025,3.875,1.8208,1.46731028035877
0.075,3.875,1.8205,1.46706852229412
0.125,3.875,1.81991,1.46659306476699
0.175,3.875,1.81903,1.46588390777736
0.225,3.875,1.81785,1.46493299272308
0.275,3.875,1.81638,1.46374837820632
0.325,3.875,1.81462,1.46233006422706
0.375,3.875,1.81256,1.46066999218316
0.425,3.875,1.81022,1.45878427927892
0.475,3.875,1.80758,1.45665680831003
0.525,3.875,1.80464,1.4542875792765
0.575,3.875,1.80142,1.45169270938263
0.625,3.875,1.7979,1.44885608142412
0.675,3.875,1.79408,1.44577769540096
0.725,3.875,1.78998,1.44247366851746
0.775,3.875,1.78558,1.43892788356932
0.825,3.875,1.78088,1.43514034055653
0.875,3.875,1.7759,1.4311271566834
0.925,3.875,1.77062,1.42687221474563
0.975,3.875,1.76504,1.42237551474321
1.025,3.875,1.75918,1.41765317388046
1.075,3.875,1.75302,1.41268907495306
1.125,3.875,1.74656,1.40748321796101
1.175,3.875,1.73982,1.40205172010863
1.225,3.875,1.73278,1.3963784641916
1.275,3.875,1.72544,1.39046345020993
1.325,3.875,1.71782,1.38432279536792
1.375,3.875,1.7099,1.37794038246126
1.425,3.875,1.70169,1.37132427009211
1.475,3.875,1.69319,1.36447445826047
1.525,3.875,1.6844,1.35739094696634
1.575,3.875,1.67532,1.35007373620972
1.625,3.875,1.66595,1.3425228259906
1.675,3.875,1.65629,1.334738216309
1.725,3.875,1.64634,1.3267199071649
1.775,3.875,1.63611,1.31847595716047
1.825,3.875,1.62559,1.30999830769355
1.875,3.875,1.61478,1.30128695876413
1.925,3.875,1.60369,1.29234996897438
1.975,3.875,1.59232,1.28318733832429
2.025,3.875,1.58067,1.27379906681387
2.075,3.875,1.56874,1.26418515444311
2.125,3.875,1.55653,1.25434560121201
2.175,3.875,1.54404,1.24428040712058
2.225,3.875,1.53128,1.23399763077097
2.275,3.875,1.51825,1.22349727216317
2.325,3.875,1.50495,1.21277933129719
2.375,3.875,1.49138,1.20184380817303
2.425,3.875,1.47755,1.19069876139285
2.475,3.875,1.46345,1.17933613235448
2.525,3.875,1.4491,1.16777203826224
2.575,3.875,1.43449,1.15599842051398
2.625,3.875,1.41963,1.14402333771184
2.675,3.875,1.40451,1.13183873125368
2.725,3.875,1.38916,1.11946877694595
2.775,3.875,1.37355,1.1068892989822
2.825,3.875,1.35771,1.09412447316888
2.875,3.875,1.34164,1.08117429950601
2.925,3.875,1.32534,1.06803877799357
2.975,3.875,1.3088,1.05470985002941
3.025,3.875,1.29205,1.04121169142001
3.075,3.875,1.27508,1.02753624356319
3.125,3.875,1.2579,1.01369156506112
3.175,3.875,1.24051,0.999677655913805
3.225,3.875,1.22292,0.985502574723389
3.275,3.875,1.20513,0.971166321489874
3.325,3.875,1.18716,0.956685013417573
3.375,3.875,1.16899,0.942042533302173
3.425,3.875,1.15065,0.927263056950141
3.475,3.875,1.13213,0.912338525759322
3.525,3.875,1.11345,0.897285056934024
3.575,3.875,1.0946,0.882094591872094
3.625,3.875,1.0756,0.86678324777784
3.675,3.875,1.05646,0.851359083253419
3.725,3.875,1.03717,0.835814039696674
3.775,3.875,1.01774,0.820156175709762
3.825,3.875,0.998192,0.804403220217421
3.875,3.875,0.97852,0.78855033805836
3.925,3.875,0.958735,0.77260639369495
3.975,3.875,0.938843,0.756576222288482
4.025,3.875,0.918853,0.740467076580896
4.075,3.875,0.898771,0.724283791733486
4.125,3.875,0.878606,0.70803362048819
4.175,3.875,0.858364,0.691721398006302
4.225,3.875,0.838054,0.67535437702976
4.275,3.875,0.817683,0.658938198580074
4.325,3.875,0.797259,0.642479309538967
4.375,3.875,0.77679,0.625984156788164
4.425,3.875,0.756283,0.609458381349171
-4.475,3.925,0.738958,0.595496853115859
-4.425,3.925,0.759793,0.612286950705531
-4.375,3.925,0.780599,0.629053678348954
-4.325,3.925,0.801367,0.645789783304188
-4.275,3.925,0.822089,0.66248881868951
-4.225,3.925,0.842757,0.679144337623196
-4.175,3.925,0.863364,0.695750699083737
-4.125,3.925,0.883901,0.712300650329194
-4.075,3.925,0.904361,0.728788550338058
-4.025,3.925,0.924735,0.745207146368391
-3.975,3.925,0.945016,0.761550797398683
-3.925,3.925,0.965197,0.777813862407427
-3.875,3.925,0.985269,0.793989088652682
-3.825,3.925,1.00523,0.810074864414019
-3.775,3.925,1.02506,0.826055072487126
-3.725,3.925,1.04476,0.841930518732221
-3.675,3.925,1.06433,0.857701203149302
-3.625,3.925,1.08375,0.87335100853406
-3.575,3.925,1.10302,0.888879934886494
-3.525,3.925,1.12213,0.904279923604452
-3.475,3.925,1.14108,0.919550974687931
-3.425,3.925,1.15986,0.934685029534777
-3.375,3.925,1.17846,0.949674029542835
-3.325,3.925,1.19687,0.964509916109952
-3.275,3.925,1.2151,0.97920074783828
-3.225,3.925,1.23313,0.993730407523511
-3.175,3.925,1.25096,1.00809889516564
-3.125,3.925,1.26858,1.02229815216253
-3.075,3.925,1.286,1.03633623711631
-3.025,3.925,1.30319,1.05018897422053
-2.975,3.925,1.32017,1.0638724806795
-2.925,3.925,1.33692,1.07737063928891
-2.875,3.925,1.35343,1.0906753914466
-2.825,3.925,1.36972,1.10380285435688
-2.775,3.925,1.38576,1.1167288522133
-2.725,3.925,1.40156,1.12946144361799
-2.675,3.925,1.41711,1.14199256996881
-2.625,3.925,1.43241,1.15432223126576
-2.575,3.925,1.44746,1.16645042750884
-2.525,3.925,1.46225,1.1783691000959
-2.475,3.925,1.47678,1.19007824902692
-2.425,3.925,1.49104,1.20156981569977
-2.375,3.925,1.50504,1.21285185871659
-2.325,3.925,1.51876,1.22390826087307
-2.275,3.925,1.53222,1.23475513937352
-2.225,3.925,1.5454,1.24537637701364
-2.175,3.925,1.5583,1.25577197379343
-2.125,3.925,1.57093,1.26594998831503
-2.075,3.925,1.58327,1.27589430337414
-2.025,3.925,1.59534,1.28562103617507
-1.975,3.925,1.60711,1.29510601091135
-1.925,3.925,1.61861,1.30437340338945
-1.875,3.925,1.62981,1.3133990378029
-1.825,3.925,1.64073,1.32219903135602
-1.775,3.925,1.65136,1.33076532544665
-1.725,3.925,1.6617,1.33909792007478
-1.675,3.925,1.67174,1.34718875663827
-1.625,3.925,1.6815,1.35505395234143
-1.575,3.925,1.69096,1.36267738997993
-1.525,3.925,1.70013,1.37006712815595
-1.475,3.925,1.709,1.37721510826732
-1.425,3.925,1.71758,1.3841293889162
-1.375,3.925,1.72586,1.39080191150043
-1.325,3.925,1.73385,1.39724073462217
-1.275,3.925,1.74154,1.40343779967927
-1.225,3.925,1.74893,1.40939310667172
-1.175,3.925,1.75603,1.41511471420167
-1.125,3.925,1.76283,1.42059456366699
-1.075,3.925,1.76934,1.42584071366981
-1.025,3.925,1.77555,1.43084510560798
-0.975,3.925,1.78146,1.43560773948151
-0.925,3.925,1.78708,1.44013667389255
-0.875,3.925,1.7924,1.44442385023894
-0.825,3.925,1.79742,1.44846926852068
-0.775,3.925,1.80214,1.45227292873778
-0.725,3.925,1.80657,1.45584288949239
-0.675,3.925,1.81071,1.45917915078451
-0.625,3.925,1.81454,1.46226559540982
-0.575,3.925,1.81808,1.46511834057264
-0.525,3.925,1.82133,1.46773738627298
-0.475,3.925,1.82428,1.47011467390866
-0.425,3.925,1.82693,1.4722502034797
-0.375,3.925,1.82928,1.4741439749861
-0.325,3.925,1.83135,1.47581210563216
-0.275,3.925,1.83311,1.47723041961141
-0.225,3.925,1.83458,1.47841503412818
-0.175,3.925,1.83576,1.47936594918246
-0.125,3.925,1.83664,1.48007510617208
-0.075,3.925,1.83722,1.48054250509707
-0.025,3.925,1.83751,1.48077620455956
0.025,3.925,1.8375,1.4807681459574
0.075,3.925,1.8372,1.48052638789276
0.125,3.925,1.83661,1.48005093036562
0.175,3.925,1.83571,1.47932565617168
0.225,3.925,1.83453,1.47837474111741
0.275,3.925,1.83304,1.47717400939633
0.325,3.925,1.83127,1.47574763681492
0.375,3.925,1.82919,1.47407144756671
0.425,3.925,1.82682,1.472161558856
0.475,3.925,1.82416,1.47001797068281
0.525,3.925,1.8212,1.46763262444496
0.575,3.925,1.81794,1.46500552014248
0.625,3.925,1.81439,1.4621447163775
0.675,3.925,1.81054,1.45904215454787
0.725,3.925,1.80639,1.4556978346536
0.775,3.925,1.80195,1.45211981529684
0.825,3.925,1.79721,1.44830003787543
0.875,3.925,1.79218,1.44424656099153
0.925,3.925,1.78685,1.43995132604298
0.975,3.925,1.78122,1.43541433302979
1.025,3.925,1.77529,1.43063558195195
1.075,3.925,1.76907,1.42562313141163
1.125,3.925,1.76255,1.42036892280665
1.175,3.925,1.75574,1.41488101473918
1.225,3.925,1.74863,1.40915134860707
1.275,3.925,1.74122,1.40317992441031
1.325,3.925,1.73352,1.39697480075106
1.375,3.925,1.72552,1.39052791902717
1.425,3.925,1.71722,1.38383927923862
1.475,3.925,1.70863,1.37691693998759
1.525,3.925,1.69974,1.36975284267191
1.575,3.925,1.69056,1.36235504589374
1.625,3.925,1.68109,1.35472354965308
1.675,3.925,1.67132,1.34685029534777
1.725,3.925,1.66126,1.33874334157997
1.775,3.925,1.65091,1.33040268834968
1.825,3.925,1.64027,1.3218283356569
1.875,3.925,1.62934,1.31302028350162
1.925,3.925,1.61812,1.30397853188386
1.975,3.925,1.60662,1.29471113940576
2.025,3.925,1.59482,1.28520198886301
2.075,3.925,1.58275,1.27547525606208
2.125,3.925,1.57039,1.26551482379866
2.175,3.925,1.55775,1.25532875067491
2.225,3.925,1.54483,1.24491703669082
2.275,3.925,1.53164,1.23428774044854
2.325,3.925,1.51817,1.22343280334593
2.375,3.925,1.50443,1.21236028398514
2.425,3.925,1.49042,1.20107018236617
2.475,3.925,1.47614,1.18956249848901
2.525,3.925,1.4616,1.17784529095583
2.575,3.925,1.4468,1.16591855976662
2.625,3.925,1.43174,1.15378230492139
2.675,3.925,1.41642,1.14143652642013
2.725,3.925,1.40086,1.12889734146715
2.775,3.925,1.38504,1.11614863285814
2.825,3.925,1.36898,1.10320651779742
2.875,3.925,1.35269,1.09007905488714
2.925,3.925,1.33616,1.07675818552514
2.975,3.925,1.31939,1.06324390971142
3.025,3.925,1.3024,1.0495523446503
3.075,3.925,1.28519,1.03568349034177
3.125,3.925,1.26776,1.02163734678583
3.175,3.925,1.25013,1.00743003118679
3.225,3.925,1.23228,0.993045426340347
3.275,3.925,1.21423,0.978499649450806
3.325,3.925,1.19599,0.963800759120323
3.375,3.925,1.17756,0.948948755348897
3.425,3.925,1.15895,0.933951696738684
3.475,3.925,1.14015,0.918801524687528
3.525,3.925,1.12119,0.903522415001894
3.575,3.925,1.10206,0.888106309079627
3.625,3.925,1.08278,0.872569324125037
3.675,3.925,1.06334,0.856903401535969
3.725,3.925,1.04376,0.841124658516734
3.775,3.925,1.02404,0.82523309506733
3.825,3.925,1.00419,0.809236769789912
3.875,3.925,0.984217,0.79314132370599
3.925,3.925,0.964128,0.776952397837071
3.975,3.925,0.943931,0.76067643906488
4.025,3.925,0.923634,0.74431989427114
4.075,3.925,0.903243,0.727887598617144
4.125,3.925,0.882766,0.711385998984616
4.175,3.925,0.862212,0.694822348115496
4.225,3.925,0.841589,0.678203092891507
4.275,3.925,0.820903,0.661533068473943
4.325,3.925,0.800164,0.644820333464957
4.375,3.925,0.779379,0.62807052888606
4.425,3.925,0.758556,0.611290101618973
-4.475,3.975,0.740966,0.597115020428556
-4.425,3.975,0.762125,0.614166216728046
-4.375,3.975,0.783254,0.631193237221072
-4.325,3.975,0.804345,0.648189635025909
-4.275,3.975,0.82539,0.665148963260833
-4.225,3.975,0.84638,0.682063969183905
-4.175,3.975,0.867308,0.698929011773618
-4.125,3.975,0.888164,0.715736032427815
-4.075,3.975,0.908942,0.732480195985204
-4.025,3.975,0.929633,0.749154249703846
-3.975,3.975,0.950229,0.765751746702017
-3.925,3.975,0.970722,0.782266240097993
-3.875,3.975,0.991104,0.798691283010049
-3.825,3.975,1.01137,0.815022846137109
-3.775,3.975,1.03151,0.831252870877018
-3.725,3.975,1.05151,0.847370075186758
-3.675,3.975,1.07138,0.863382517668485
-3.625,3.975,1.09109,0.879266022515734
-3.575,3.975,1.11066,0.895036706932815
-3.525,3.975,1.13006,0.910670395113264
-3.475,3.975,1.14929,0.926167087057079
-3.425,3.975,1.16835,0.941526782764262
-3.375,3.975,1.18722,0.956733365030502
-3.325,3.975,1.20591,0.971794892457954
-3.275,3.975,1.22441,0.986703306444464
-3.225,3.975,1.2427,1.00144248978572
-3.175,3.975,1.2608,1.01602855968604
-3.125,3.975,1.27867,1.03042928173679
-3.075,3.975,1.29634,1.04466883174445
-3.025,3.975,1.31378,1.05872303390254
-2.975,3.975,1.331,1.07259994681323
-2.925,3.975,1.34798,1.0862834532722
-2.875,3.975,1.36473,1.0997816118816
-2.825,3.975,1.38124,1.11308636403929
-2.775,3.975,1.3975,1.12618965114311
-2.725,3.975,1.41352,1.13909953179521
-2.675,3.975,1.42928,1.15179988879129
-2.625,3.975,1.44479,1.16429878073349
-2.575,3.975,1.46004,1.17658814901967
-2.525,3.975,1.47502,1.18865993504767
-2.475,3.975,1.48974,1.20052219741964
-2.425,3.975,1.50419,1.21216687753342
-2.375,3.975,1.51836,1.22358591678687
-2.325,3.975,1.53227,1.2347954323843
-2.275,3.975,1.54589,1.24577124851923
-2.225,3.975,1.55924,1.25652948239598
-2.175,3.975,1.5723,1.26705401681024
-2.125,3.975,1.58508,1.27735291036417
-2.075,3.975,1.59758,1.28742616305776
-2.025,3.975,1.60978,1.2972576576867
-1.975,3.975,1.6217,1.3068635114553
-1.925,3.975,1.63333,1.31623566576142
-1.875,3.975,1.64467,1.32537412060504
-1.825,3.975,1.65571,1.33427081738402
-1.775,3.975,1.66646,1.3429338147005
-1.725,3.975,1.67691,1.35135505395234
-1.675,3.975,1.68707,1.35954259374169
-1.625,3.975,1.69694,1.36749643406855
-1.575,3.975,1.7065,1.3752004577286
-1.525,3.975,1.71577,1.38267078192617
-1.475,3.975,1.72473,1.38989128945693
-1.425,3.975,1.7334,1.3968780975252
-1.375,3.975,1.74177,1.40362314752883
-1.325,3.975,1.74984,1.41012643946781
-1.275,3.975,1.75761,1.41638797334214
-1.225,3.975,1.76509,1.42241580775399
-1.175,3.975,1.77226,1.42819382549903
-1.125,3.975,1.77913,1.43373008517943
-1.075,3.975,1.7857,1.43902458679517
-1.025,3.975,1.79197,1.44407733034628
-0.975,3.975,1.79794,1.44888831583274
-0.925,3.975,1.80361,1.45345754325455
-0.875,3.975,1.80898,1.45778501261171
-0.825,3.975,1.81405,1.46187072390423
-0.775,3.975,1.81882,1.4657146771321
-0.725,3.975,1.82329,1.46931687229533
-0.675,3.975,1.82746,1.47267730939391
-0.625,3.975,1.83133,1.47579598842785
-0.575,3.975,1.83491,1.47868096799929
-0.525,3.975,1.83818,1.48131613090393
-0.475,3.975,1.84115,1.48370953574393
-0.425,3.975,1.84383,1.48586924112144
-0.375,3.975,1.84621,1.48778718843429
-0.325,3.975,1.84829,1.48946337768251
-0.275,3.975,1.85007,1.49089780886607
-0.225,3.975,1.85155,1.492090481985
-0.175,3.975,1.85274,1.49304945564142
-0.125,3.975,1.85363,1.49376667123321
-0.075,3.975,1.85422,1.49424212876035
-0.025,3.975,1.85451,1.49447582822284
0.025,3.975,1.8545,1.49446776962068
0.075,3.975,1.8542,1.49422601155604
0.125,3.975,1.8536,1.49374249542674
0.175,3.975,1.8527,1.49301722123281
0.225,3.975,1.8515,1.49205018897422
0.275,3.975,1.85,1.49084139865099
0.325,3.975,1.84821,1.48939890886527
0.375,3.975,1.84612,1.4877146610149
0.425,3.975,1.84373,1.48578865509989
0.475,3.975,1.84104,1.48362089112023
0.525,3.975,1.83805,1.48121136907592
0.575,3.975,1.83476,1.47856008896697
0.625,3.975,1.83118,1.47567510939552
0.675,3.975,1.82729,1.47254031315728
0.725,3.975,1.82311,1.46917181745654
0.775,3.975,1.81862,1.46555350508901
0.825,3.975,1.81384,1.46170149325898
0.875,3.975,1.80876,1.45760772336431
0.925,3.975,1.80338,1.45327219540499
0.975,3.975,1.79769,1.44868685077886
1.025,3.975,1.79171,1.44386780669025
1.075,3.975,1.78543,1.43880700453699
1.125,3.975,1.77884,1.43349638571693
1.175,3.975,1.77196,1.42795206743438
1.225,3.975,1.76478,1.42216599108719
1.275,3.975,1.75729,1.41613009807319
1.325,3.975,1.74951,1.4098605055967
1.375,3.975,1.74143,1.40334915505556
1.425,3.975,1.73304,1.39658798784763
1.475,3.975,1.72436,1.3895931211772
1.525,3.975,1.71538,1.38235649644213
1.575,3.975,1.7061,1.37487811364241
1.625,3.975,1.69652,1.36715797277804
1.675,3.975,1.68665,1.35920413245119
1.725,3.975,1.67648,1.35100853405968
1.775,3.975,1.66601,1.34257117760353
1.825,3.975,1.65524,1.33389206308274
1.875,3.975,1.64419,1.32498730770161
1.925,3.975,1.63284,1.31584079425583
1.975,3.975,1.6212,1.30646058134756
2.025,3.975,1.60926,1.29683861037464
2.075,3.975,1.59704,1.28699099854139
2.125,3.975,1.58454,1.27691774584781
2.175,3.975,1.57174,1.26660273508957
2.225,3.975,1.55866,1.256062083471
2.275,3.975,1.5453,1.24529579099209
2.325,3.975,1.53167,1.23431191625501
2.375,3.975,1.51775,1.22309434205543
2.425,3.975,1.50356,1.21165918559767
2.475,3.975,1.48909,1.19999838827957
2.525,3.975,1.47436,1.18812806730545
2.575,3.975,1.45936,1.17604016407314
2.625,3.975,1.4441,1.16374273718481
2.675,3.975,1.42858,1.15123578664045
2.725,3.975,1.4128,1.13851931244006
2.775,3.975,1.39677,1.12560137318581
2.825,3.975,1.38049,1.11248196887768
2.875,3.975,1.36397,1.09916915811783
2.925,3.975,1.34721,1.08566294090627
2.975,3.975,1.33021,1.07196331724299
3.025,3.975,1.31298,1.05807834573015
3.075,3.975,1.29552,1.04400802636775
3.125,3.975,1.27784,1.02976041775794
3.175,3.975,1.25995,1.01534357850287
3.225,3.975,1.24184,1.0007494500004
3.275,3.975,1.22353,0.985994149454836
3.325,3.975,1.20502,0.971077676866171
3.375,3.975,1.18631,0.956000032234409
3.425,3.975,1.16742,0.940777332763859
3.475,3.975,1.14835,0.925409578454521
3.525,3.975,1.1291,0.909896769306396
3.575,3.975,1.10968,0.894246963921638
3.625,3.975,1.0901,0.878468220902402
3.675,3.975,1.07037,0.862568598850843
3.725,3.975,1.05049,0.846548097766961
3.775,3.975,1.03047,0.830414776252911
3.825,3.975,1.01031,0.814168634308693
3.875,3.975,0.99003,0.797825789138616
3.925,3.975,0.96963,0.781386240742681
3.975,3.975,0.94912,0.764858047723042
4.025,3.975,0.928507,0.748246851101208
4.075,3.975,0.9078,0.731559903619118
4.125,3.975,0.887004,0.71480123457785
4.175,3.975,0.86613,0.697979708439774
4.225,3.975,0.845185,0.681100966226398
4.275,3.975,0.824177,0.664171454819447
4.325,3.975,0.803114,0.647197621100644
4.375,3.975,0.782005,0.630186717811928
4.425,3.975,0.760858,0.613145191835024
-4.475,4.025,0.742996,0.598750916665995
-4.425,4.025,0.764487,0.616069658557027
-4.375,4.025,0.785947,0.633363418781378
-4.325,4.025,0.80737,0.650627362177757
-4.275,4.025,0.828746,0.667853430144007
-4.225,4.025,0.850066,0.685034369938191
-4.175,4.025,0.871322,0.702163734678583
-4.125,4.025,0.892507,0.719235883343675
-4.075,4.025,0.91361,0.736241951471098
-4.025,4.025,0.934626,0.753177909759773
-3.975,4.025,0.955544,0.770034893747331
-3.925,4.025,0.976357,0.786807262412262
-3.875,4.025,0.997057,0.803488568872843
-3.825,4.025,1.01764,0.820075589688213
-3.775,4.025,1.03809,0.836555431094922
-3.725,4.025,1.0584,0.852922452071464
-3.675,4.025,1.07857,0.869176652617837
-3.625,4.025,1.09859,0.885309974131887
-3.575,4.025,1.11845,0.901314358011459
-3.525,4.025,1.13815,0.917189804256554
-3.475,4.025,1.15768,0.932928254265015
-3.425,4.025,1.17702,0.948513590832534
-3.375,4.025,1.19618,0.963953872561265
-3.325,4.025,1.21515,0.979241040849054
-3.275,4.025,1.23392,0.994367037093746
-3.225,4.025,1.25248,1.00932380269319
-3.175,4.025,1.27084,1.02411939624953
-3.125,4.025,1.28898,1.03873770055846
-3.075,4.025,1.3069,1.05317871561999
-3.025,4.025,1.32459,1.06743438283195
-2.975,4.025,1.34206,1.08151276079651
-2.925,4.025,1.35928,1.0953896737072
-2.875,4.025,1.37627,1.10908123876832
-2.825,4.025,1.39301,1.12257133877558
-2.775,4.025,1.4095,1.13585997372896
-2.725,4.025,1.42573,1.14893908502631
-2.675,4.025,1.44171,1.16181673126979
-2.625,4.025,1.45743,1.17448485385725
-2.575,4.025,1.47288,1.18693539418652
-2.525,4.025,1.48806,1.19916835225762
-2.475,4.025,1.50297,1.21118372807053
-2.425,4.025,1.51761,1.22298152162526
-2.375,4.025,1.53197,1.23455367431965
-2.325,4.025,1.54605,1.24590018615371
-2.275,4.025,1.55985,1.25702105712743
-2.225,4.025,1.57336,1.26790822863866
-2.175,4.025,1.58658,1.2785617006874
-2.125,4.025,1.59952,1.2889895318758
-2.075,4.025,1.61217,1.29918366360171
-2.025,4.025,1.62452,1.30913603726298
-1.975,4.025,1.63658,1.31885471146175
-1.925,4.025,1.64835,1.32833968619803
-1.875,4.025,1.65981,1.33757484426751
-1.825,4.025,1.67098,1.3465763028745
-1.775,4.025,1.68186,1.355344062019
-1.725,4.025,1.69243,1.3638620044967
-1.675,4.025,1.7027,1.37213818890975
-1.625,4.025,1.71267,1.38017261525816
-1.575,4.025,1.72234,1.38796528354192
-1.525,4.025,1.73171,1.39551619376103
-1.475,4.025,1.74077,1.40281728731334
-1.425,4.025,1.74953,1.40987662280101
-1.375,4.025,1.75799,1.41669420022403
-1.325,4.025,1.76614,1.42326196098025
-1.275,4.025,1.77399,1.42958796367182
-1.225,4.025,1.78154,1.43567220829875
-1.175,4.025,1.78878,1.44150663625887
-1.125,4.025,1.79572,1.44709930615435
-1.075,4.025,1.80235,1.45244215938303
-1.025,4.025,1.80869,1.45755131314922
-0.975,4.025,1.81471,1.46240259164645
-0.925,4.025,1.82044,1.46702017068119
-0.875,4.025,1.82586,1.47138793304913
-0.825,4.025,1.83098,1.47551393735243
-0.775,4.025,1.83579,1.47939012498892
-0.725,4.025,1.8403,1.48302455456077
-0.675,4.025,1.84451,1.48641722606797
-0.625,4.025,1.84842,1.48956813951052
-0.575,4.025,1.85203,1.49247729488843
-0.525,4.025,1.85533,1.49513663359954
-0.475,4.025,1.85833,1.497554214246
-0.425,4.025,1.86103,1.49973003682781
-0.375,4.025,1.86343,1.50166410134498
-0.325,4.025,1.86553,1.5033564077975
-0.275,4.025,1.86733,1.50480695618538
-0.225,4.025,1.86882,1.50600768790646
-0.175,4.025,1.87002,1.50697472016504
-0.125,4.025,1.87092,1.50769999435898
-0.075,4.025,1.87151,1.50817545188612
-0.025,4.025,1.8718,1.50840915134861
0.025,4.025,1.8718,1.50840915134861
0.075,4.025,1.87149,1.50815933468181
0.125,4.025,1.87088,1.50766775995036
0.175,4.025,1.86998,1.50694248575642
0.225,4.025,1.86877,1.50596739489568
0.275,4.025,1.86726,1.5047505459703
0.325,4.025,1.86545,1.50329193898026
0.375,4.025,1.86334,1.50159157392559
0.425,4.025,1.86093,1.49964945080626
0.475,4.025,1.85821,1.49745751102014
0.525,4.025,1.8552,1.49503187177152
0.575,4.025,1.85188,1.49235641585611
0.625,4.025,1.84826,1.48943920187604
0.675,4.025,1.84434,1.48628022983133
0.725,4.025,1.84012,1.48287949972198
0.775,4.025,1.83559,1.47922895294582
0.825,4.025,1.83077,1.47534470670717
0.875,4.025,1.82564,1.47121064380173
0.925,4.025,1.8202,1.46682676422948
0.975,4.025,1.81447,1.46220918519474
1.025,4.025,1.80842,1.45733373089104
1.075,4.025,1.80208,1.45222457712485
1.125,4.025,1.79543,1.44686560669186
1.175,4.025,1.78848,1.44126487819423
1.225,4.025,1.78123,1.43542239163195
1.275,4.025,1.77367,1.42933008840287
1.325,4.025,1.7658,1.42298796850698
1.375,4.025,1.75764,1.41641214914861
1.425,4.025,1.74917,1.40958651312343
1.475,4.025,1.74039,1.40251106043146
1.525,4.025,1.73131,1.39519384967484
1.575,4.025,1.72193,1.38763488085357
1.625,4.025,1.71225,1.37983415396765
1.675,4.025,1.70227,1.37179166901709
