Time [ms],Trace [mG]
1.63554,0.484006
1.63605,2.2393
1.63656,4.17681
1.63707,6.16464
1.63759,8.074
1.6381,9.78423
1.63861,11.1907
1.63912,12.2177
1.63963,12.8328
1.64015,13.0607
1.64066,12.9909
1.64117,12.7722
1.64168,12.5932
1.64219,12.6494
1.64271,13.1049
1.64322,14.0554
1.64373,15.5029
1.64424,17.3464
1.64475,19.3894
1.64527,21.3685
1.64578,22.9982
1.64629,24.0229
1.6468,24.2595
1.64731,23.624
1.64783,22.1434
1.64834,19.9492
1.64885,17.255
1.64936,14.3186
1.64987,11.4008
1.65039,8.72923
1.6509,6.47304
1.65141,4.72889
1.65192,3.51819
1.65243,2.79676
1.65295,2.47428
1.65346,2.4366
1.65397,2.5655
1.65448,2.75494
1.65499,2.92378
1.65551,3.02371
1.65602,3.04187
1.65653,2.99997
1.65704,2.94856
1.65755,2.95669
1.65807,3.09841
1.65858,3.43928
1.65909,4.02415
1.6596,4.86434
1.66011,5.92929
1.66063,7.1453
1.66114,8.40535
1.66165,9.58475
1.66216,10.5572
1.66267,11.2115
1.66319,11.4683
1.6637,11.2973
1.66421,10.7224
1.66472,9.81551
1.66523,8.68148
1.66575,7.44403
1.66626,6.23405
1.66677,5.17616
1.66728,4.37601
1.66779,3.9078
1.66831,3.80873
1.66882,4.07664
1.66933,4.66966
1.66984,5.50705
1.67035,6.47366
1.67087,7.43327
1.67138,8.24763
1.67189,8.79955
1.6724,9.01323
1.67292,8.86862
1.67343,8.40669
1.67394,7.72288
1.67445,6.94934
1.67496,6.22609
1.67548,5.6694
1.67599,5.34517
1.6765,5.255
1.67701,5.33814
1.67752,5.48893
1.67804,5.58671
1.67855,5.52858
1.67906,5.25536
1.67957,4.76423
1.68008,4.10709
1.6806,3.374
1.68111,2.66419
1.68162,2.05262
1.68213,1.5645
1.68264,1.16564
1.68316,0.77036
1.68367,0.265637
1.68418,-0.453173
1.68469,-1.44364
1.6852,-2.68744
1.68572,-4.08056
1.68623,-5.44537
1.68674,-6.56211
1.68725,-7.21313
1.68776,-7.23155
1.68828,-6.54263
1.68879,-5.1861
1.6893,-3.31416
1.68981,-1.16671
1.69032,0.967306
1.69084,2.7981
1.69135,4.0836
1.69186,4.66839
1.69237,4.50351
1.69288,3.64351
1.6934,2.22739
1.69391,0.448622
1.69442,-1.47658
1.69493,-3.33868
1.69544,-4.95735
1.69596,-6.19341
1.69647,-6.95199
1.69698,-7.17883
1.69749,-6.85754
1.698,-6.009
1.69852,-4.69305
1.69903,-3.01115
1.69954,-1.1062
1.70005,0.840316
1.70056,2.61907
1.70108,4.01217
1.70159,4.82343
1.7021,4.91384
1.70261,4.22944
1.70312,2.81593
1.70364,0.815894
1.70415,-1.54793
1.70466,-4.00629
1.70517,-6.2893
1.70568,-8.17256
1.7062,-9.5128
1.70671,-10.2629
1.70722,-10.4683
1.70773,-10.2449
1.70824,-9.74938
1.70876,-9.14581
1.70927,-8.57478
1.70978,-8.1327
1.71029,-7.86444
1.7108,-7.77227
1.71132,-7.83261
1.71183,-8.01183
1.71234,-8.27587
1.71285,-8.59268
1.71336,-8.93281
1.71388,-9.26671
1.71439,-9.56072
1.7149,-9.77395
1.71541,-9.86255
1.71592,-9.79435
1.71644,-9.56592
1.71695,-9.21445
1.71746,-8.81693
1.71797,-8.47897
1.71848,-8.3157
1.719,-8.42554
1.71951,-8.86232
1.72002,-9.61228
1.72053,-10.5874
1.72104,-11.6368
1.72156,-12.5741
1.72207,-13.2157
1.72258,-13.4214
1.72309,-13.1282
1.7236,-12.3687
1.72412,-11.269
1.72463,-10.0274
1.72514,-8.87739
1.72565,-8.04394
1.72616,-7.69994
1.72668,-7.9333
1.72719,-8.73131
1.7277,-9.98426
1.72821,-11.5056
1.72872,-13.0651
1.72924,-14.4282
1.72975,-15.3958
1.73026,-15.8362
1.73077,-15.7052
1.73128,-15.0477
1.7318,-13.9831
1.73231,-12.6822
1.73282,-11.3378
1.73333,-10.1365
1.73384,-9.23413
1.73436,-8.74032
1.73487,-8.71252
1.73538,-9.1556
1.73589,-10.0265
1.7364,-11.2422
1.73692,-12.6882
1.73743,-14.2279
1.73794,-15.7119
1.73845,-16.9907
1.73896,-17.9318
1.73948,-18.4414
1.73999,-18.4848
1.7405,-18.1003
1.74101,-17.4034
1.74152,-16.5792
1.74204,-15.8592
1.74255,-15.4832
1.74306,-15.6516
1.74357,-16.4807
1.74408,-17.9737
1.7446,-20.0082
1.74511,-22.3444
1.74562,-24.6569
1.74613,-26.5881
1.74664,-27.8122
1.74716,-28.0959
1.74767,-27.3431
1.74818,-25.6189
1.74869,-23.1448
1.7492,-20.2635
1.74972,-17.3771
1.75023,-14.8716
1.75074,-13.0457
1.75125,-12.0607
1.75176,-11.9143
1.75228,-12.4456
1.75279,-13.3695
1.7533,-14.3373
1.75381,-15.0085
1.75432,-15.1151
1.75484,-14.5072
1.75535,-13.1706
1.75586,-11.2206
1.75637,-8.87445
1.75688,-6.41002
1.7574,-4.11787
1.75791,-2.25634
1.75842,-1.02158
1.75893,-0.534066
1.75944,-0.838557
1.75996,-1.90836
1.76047,-3.65048
1.76098,-5.91141
1.76149,-8.48521
1.762,-11.1247
1.76252,-13.5541
1.76303,-15.4891
1.76354,-16.6683
1.76405,-16.8959
1.76456,-16.0841
1.76508,-14.2863
1.76559,-11.7117
1.7661,-8.71637
1.76661,-5.76578
1.76712,-3.36795
1.76764,-1.98865
1.76815,-1.9647
1.76866,-3.43395
1.76917,-6.29738
1.76968,-10.2225
1.7702,-14.692
1.77071,-19.0892
1.77122,-22.8049
1.77173,-25.3434
1.77224,-26.4065
1.77276,-25.9383
1.77327,-24.1221
1.77378,-21.3356
1.77429,-18.0723
1.7748,-14.8445
1.77532,-12.0907
1.77583,-10.1041
1.77634,-8.99968
1.77685,-8.71878
1.77736,-9.06491
1.77788,-9.75768
1.77839,-10.4933
1.7789,-10.9993
1.77941,-11.072
1.77992,-10.5927
1.78044,-9.52144
1.78095,-7.88119
1.78146,-5.74083
1.78197,-3.20449
1.78248,-0.406207
1.783,2.48962
1.78351,5.28182
1.78402,7.73089
1.78453,9.57146
1.78504,10.5459
1.78556,10.4516
1.78607,9.19265
1.78658,6.82417
1.78709,3.57634
1.7876,-0.15171
1.78812,-3.83697
1.78863,-6.91149
1.78914,-8.86203
1.78965,-9.32668
1.79016,-8.16837
1.79068,-5.51137
1.79119,-1.73
1.7917,2.61104
1.79221,6.85627
1.79272,10.3757
1.79324,12.6728
1.79375,13.4636
1.79426,12.7124
1.79477,10.6216
1.79528,7.57786
1.7958,4.06963
1.79631,0.594676
1.79682,-2.42118
1.79733,-4.68134
1.79784,-6.04623
1.79836,-6.5281
1.79887,-6.25906
1.79938,-5.44348
1.79989,-4.31012
1.8004,-3.07308
1.80092,-1.90661
1.80143,-0.935293
1.80194,-0.236436
1.80245,0.150661
1.80296,0.216433
1.80348,-0.0213011
1.80399,-0.513201
1.8045,-1.17325
1.80501,-1.87876
1.80552,-2.47998
1.80604,-2.81972
1.80655,-2.76165
1.80706,-2.22342
1.80757,-1.20563
1.80808,0.194095
1.8086,1.79027
1.80911,3.33934
1.80962,4.58572
1.81013,5.31588
1.81064,5.41019
1.81116,4.87722
1.81167,3.85897
1.81218,2.60591
1.81269,1.42747
1.8132,0.630383
1.81372,0.457371
1.81423,1.0377
1.81474,2.35976
1.81525,4.27511
1.81576,6.53352
1.81628,8.837
1.81679,10.8949
1.8173,12.4725
1.81781,13.4266
1.81832,13.7229
1.81884,13.4284
1.81935,12.6801
1.81986,11.6455
1.82037,10.4876
1.82088,9.34443
1.8214,8.31774
1.82191,7.47129
1.82242,6.83722
1.82293,6.43005
1.82344,6.2597
1.82396,6.33475
1.82447,6.65635
1.82498,7.20625
1.82549,7.93898
1.826,8.7786
1.82652,9.62231
1.82703,10.349
1.82754,10.835
1.82805,10.9752
1.82856,10.7022
1.82908,10.0015
1.82959,8.91628
1.8301,7.54601
1.83061,6.03669
1.83112,4.56569
1.83164,3.32213
1.83215,2.48398
1.83266,2.19664
1.83317,2.55256
1.83368,3.57471
1.8342,5.20471
1.83471,7.30207
1.83522,9.65708
1.83573,12.0143
1.83624,14.1037
1.83676,15.676
1.83727,16.5385
1.83778,16.588
1.83829,15.832
1.8388,14.3912
1.83932,12.4846
1.83983,10.4005
1.84034,8.45888
1.84085,6.96905
1.84136,6.18696
1.84188,6.27872
1.84239,7.29709
1.8429,9.17378
1.84341,11.7286
1.84392,14.6927
1.84444,17.7416
1.84495,20.5327
1.84546,22.7433
1.84597,24.1103
1.84648,24.4625
1.847,23.7418
1.84751,22.0079
1.84802,19.4288
1.84853,16.2586
1.84904,12.804
1.84956,9.38225
1.85007,6.27315
1.85058,3.67936
1.85109,1.70228
1.8516,0.338496
1.85212,-0.506332
1.85263,-0.990719
1.85314,-1.29959
1.85365,-1.60324
1.85416,-2.02249
1.85468,-2.61083
1.85519,-3.35568
1.8557,-4.1944
1.85621,-5.03849
1.85672,-5.7982
1.85724,-6.40205
1.85775,-6.80588
1.85826,-6.99024
1.85877,-6.95072
1.85928,-6.68833
1.8598,-6.20632
1.86031,-5.51424
1.86082,-4.63732
1.86133,-3.62845
1.86184,-2.57626
1.86236,-1.60342
1.86287,-0.848782
1.86338,-0.434822
1.86389,-0.428174
1.8644,-0.805136
1.86492,-1.43423
1.86543,-2.08098
1.86594,-2.43957
1.86645,-2.18699
1.86696,-1.05135
1.86748,1.12219
1.86799,4.32553
1.8685,8.37335
1.86901,12.9264
1.86952,17.5448
1.87004,21.76
1.87055,25.1512
1.87106,27.411
1.87157,28.3915
1.87208,28.1194
1.8726,26.7768
1.87311,24.6546
1.87362,22.0922
1.87413,19.4222
1.87464,16.9262
1.87516,14.8064
1.87567,13.1706
1.87618,12.0363
1.87669,11.3496
1.8772,11.0113
1.87772,10.8998
1.87823,10.8816
1.87874,10.8189
1.87925,10.5777
1.87976,10.0401
1.88028,9.11699
1.88079,7.75968
1.8813,5.97226
1.88181,3.82451
1.88232,1.46099
1.88284,-0.903719
1.88335,-3.00711
1.88386,-4.57728
1.88437,-5.38027
1.88488,-5.26701
1.8854,-4.21017
1.88591,-2.32105
1.88642,0.158214
1.88693,2.88992
1.88744,5.49919
1.88796,7.64411
1.88847,9.08188
1.88898,9.71688
1.88949,9.62135
1.89,9.02186
1.89052,8.25394
1.89103,7.69505
1.89154,7.68996
1.89205,8.48266
1.89256,10.1674
1.89308,12.671
1.89359,15.7695
1.8941,19.1345
1.89461,22.398
1.89512,25.2198
1.89564,27.3444
1.89615,28.6369
1.89666,29.0962
1.89717,28.842
1.89768,28.0818
1.8982,27.0645
1.89871,26.0316
1.89922,25.1782
1.89973,24.6294
1.90024,24.4353
1.90076,24.5816
1.90127,25.0091
1.90178,25.6349
1.90229,26.3704
1.9028,27.1305
1.90332,27.834
1.90383,28.3973
1.90434,28.7263
1.90485,28.7128
1.90536,28.2409
1.90588,27.2059
1.90639,25.5406
1.9069,23.2421
1.90741,20.3878
1.90792,17.138
1.90844,13.7229
1.90895,10.4122
1.90946,7.47088
1.90997,5.10751
1.91048,3.4347
1.911,2.45467
1.91151,2.07234
1.91202,2.12702
1.91253,2.43378
1.91304,2.82923
1.91356,3.21172
1.91407,3.56391
1.91458,3.94572
1.91509,4.46163
1.9156,5.21552
1.91612,6.2694
1.91663,7.61384
1.91714,9.15597
1.91765,10.7295
1.91816,12.1269
1.91868,13.1478
1.91919,13.6481
1.9197,13.5762
1.92021,12.9829
1.92072,12.0098
1.92124,10.8608
1.92175,9.76383
1.92226,8.927
1.92277,8.50058
1.92328,8.5567
1.9238,9.08874
1.92431,10.0268
1.92482,11.2592
1.92533,12.6534
1.92584,14.0719
1.92636,15.3819
1.92687,16.4593
1.92738,17.1845
1.92789,17.4399
1.9284,17.1177
1.92892,16.1391
1.92943,14.4781
1.92994,12.1795
1.93045,9.3706
1.93096,6.25991
1.93148,3.11943
1.93199,0.247505
1.9325,-2.08234
1.93301,-3.67331
1.93352,-4.44395
1.93404,-4.44385
1.93455,-3.84516
1.93506,-2.91161
1.93557,-1.94935
1.93608,-1.24785
1.9366,-1.02533
1.93711,-1.39327
1.93762,-2.34683
1.93813,-3.77879
1.93864,-5.50949
1.93916,-7.32522
1.93967,-9.01732
1.94018,-10.4147
1.94069,-11.4025
1.9412,-11.9259
1.94172,-11.9828
1.94223,-11.6112
1.94274,-10.8764
1.94325,-9.85971
1.94376,-8.65443
1.94428,-7.36423
1.94479,-6.10194
1.9453,-4.98193
1.94581,-4.10713
1.94632,-3.55283
1.94684,-3.35086
1.94735,-3.47789
1.94786,-3.85035
1.94837,-4.33091
1.94888,-4.74799
1.9494,-4.92656
1.94991,-4.72145
1.95042,-4.04474
1.95093,-2.88275
1.95144,-1.30143
1.95196,0.561473
1.95247,2.51838
1.95298,4.36279
1.95349,5.90258
1.95401,6.98792
1.95452,7.5295
1.95503,7.50345
1.95554,6.94491
1.95605,5.93419
1.95657,4.57887
1.95708,2.996
1.95759,1.29706
1.9581,-0.421139
1.95861,-2.08033
1.95913,-3.62011
1.95964,-4.99524
1.96015,-6.17417
1.96066,-7.13902
1.96117,-7.8883
1.96169,-8.44054
1.9622,-8.83863
1.96271,-9.14954
1.96322,-9.45804
1.96373,-9.85555
1.96425,-10.4253
1.96476,-11.2283
1.96527,-12.2906
1.96578,-13.5957
1.96629,-15.0827
1.96681,-16.6554
1.96732,-18.2018
1.96783,-19.6163
1.96834,-20.8214
1.96885,-21.782
1.96937,-22.5152
1.96988,-23.0874
1.97039,-23.6009
1.9709,-24.1699
1.97141,-24.8931
1.97193,-25.8307
1.97244,-26.9927
1.97295,-28.3402
1.97346,-29.7962
1.97397,-31.2619
1.97449,-32.6356
1.975,-33.8302
1.97551,-34.7847
1.97602,-35.4631
1.97653,-35.8431
1.97705,-35.9017
1.97756,-35.6087
1.97807,-34.9283
1.97858,-33.8292
1.97909,-32.2995
1.97961,-30.3635
1.98012,-28.0962
1.98063,-25.6271
1.98114,-23.1313
1.98165,-20.8044
1.98217,-18.8303
1.98268,-17.35
1.98319,-16.4422
1.9837,-16.1143
1.98421,-16.3086
1.98473,-16.9206
1.98524,-17.8268
1.98575,-18.9119
1.98626,-20.087
1.98677,-21.294
1.98729,-22.497
1.9878,-23.667
1.98831,-24.7658
1.98882,-25.7379
1.98933,-26.5112
1.98985,-27.0079
1.99036,-27.1639
1.99087,-26.9501
1.99138,-26.3907
1.99189,-25.5678
1.99241,-24.6103
1.99292,-23.6694
1.99343,-22.8842
1.99394,-22.3509
1.99445,-22.1035
1.99497,-22.1094
1.99548,-22.2807
1.99599,-22.4981
1.9965,-22.6424
1.99701,-22.6252
1.99753,-22.4088
1.99804,-22.0075
1.99855,-21.4739
1.99906,-20.8736
1.99957,-20.261
