-0.13256,53.7344
-0.131552,53.1271
-0.130544,52.5262
-0.129536,51.9312
-0.128528,51.3412
-0.12752,50.7553
-0.126512,50.1726
-0.125504,49.5922
-0.124496,49.0125
-0.123488,48.4322
-0.12248,47.8499
-0.121472,47.2648
-0.120464,46.6763
-0.119456,46.0845
-0.118448,45.49
-0.11744,44.8941
-0.116431,44.2986
-0.115423,43.7054
-0.114415,43.1158
-0.113407,42.5309
-0.112399,41.951
-0.111391,41.3756
-0.110383,40.8031
-0.109375,40.2314
-0.108367,39.6581
-0.107359,39.0818
-0.106351,38.5017
-0.105343,37.9183
-0.104335,37.3331
-0.103327,36.7486
-0.102319,36.1677
-0.10131,35.5927
-0.100302,35.0251
-0.0992944,34.4647
-0.0982863,33.9103
-0.0972782,33.3592
-0.0962702,32.8085
-0.0952621,32.2549
-0.094254,31.6959
-0.093246,31.1301
-0.0922379,30.5571
-0.0912298,29.9775
-0.0902218,29.3925
-0.0892137,28.8033
-0.0882056,28.211
-0.0871976,27.6167
-0.0861895,27.0214
-0.0851815,26.4258
-0.0841734,25.8314
-0.0831653,25.2396
-0.0821573,24.6523
-0.0811492,24.0714
-0.0801411,23.4981
-0.0791331,22.9327
-0.078125,22.3744
-0.0771169,21.8217
-0.0761089,21.272
-0.0751008,20.7227
-0.0740927,20.1714
-0.0730847,19.6168
-0.0720766,19.0588
-0.0710685,18.4982
-0.0700605,17.9364
-0.0690524,17.3753
-0.0680444,16.8167
-0.0670363,16.2619
-0.0660282,15.7113
-0.0650202,15.1651
-0.0640121,14.6226
-0.063004,14.0837
-0.061996,13.548
-0.0609879,13.0151
-0.0599798,12.4846
-0.0589718,11.9561
-0.0579637,11.4292
-0.0569556,10.9027
-0.0559476,10.3759
-0.0549395,9.84767
-0.0539315,9.31751
-0.0529234,8.78525
-0.0519153,8.25127
-0.0509073,7.71646
-0.0498992,7.18218
-0.0488911,6.64991
-0.0478831,6.12121
-0.046875,5.59744
-0.0458669,5.07968
-0.0448589,4.56868
-0.0438508,4.06479
-0.0428427,3.56798
-0.0418347,3.07774
-0.0408266,2.59344
-0.0398185,2.11421
-0.0388105,1.63924
-0.0378024,1.16815
-0.0367944,0.701402
-0.0357863,0.240689
-0.0347782,-0.211055
-0.0337702,-0.649589
-0.0327621,-1.0695
-0.031754,-1.4645
-0.030746,-1.82787
-0.0297379,-2.15314
-0.0287298,-2.43457
-0.0277218,-2.66759
-0.0267137,-2.84897
-0.0257056,-2.97708
-0.0246976,-3.05204
-0.0236895,-3.07558
-0.0226815,-3.05066
-0.0216734,-2.98099
-0.0206653,-2.87083
-0.0196573,-2.72456
-0.0186492,-2.54651
-0.0176411,-2.34077
-0.0166331,-2.11116
-0.015625,-1.86151
-0.0146169,-1.5958
-0.0136089,-1.31863
-0.0126008,-1.03527
-0.0115927,-0.751866
-0.0105847,-0.477923
-0.00957661,-0.231342
-0.00856855,-0.0462216
-0.00756048,0.0227503
-0.00655242,-0.100998
-0.00554435,-0.512807
-0.00453629,-1.31882
-0.00352823,-2.62374
-0.00252016,-4.50986
-0.0015121,-7.01711
-0.000504032,-10.1229
0.000504032,-13.7347
0.0015121,-17.6929
0.00252016,-21.7825
0.00352823,-25.7565
0.00453629,-29.3639
0.00554435,-32.3874
0.00655242,-34.67
0.00756048,-36.1325
0.00856855,-36.7741
0.00957661,-36.6633
0.0105847,-35.9223
0.0115927,-34.7044
0.0126008,-33.1728
0.0136089,-31.477
0.0146169,-29.7399
0.015625,-28.0511
0.0166331,-26.4693
0.0176411,-25.0261
0.0186492,-23.7305
0.0196573,-22.5772
0.0206653,-21.5527
0.0216734,-20.6407
0.0226815,-19.8246
0.0236895,-19.0887
0.0246976,-18.4193
0.0257056,-17.8067
0.0267137,-17.2472
0.0277218,-16.7423
0.0287298,-16.2968
0.0297379,-15.9161
0.030746,-15.604
0.031754,-15.3613
0.0327621,-15.1844
0.0337702,-15.0648
0.0347782,-14.9898
0.0357863,-14.9441
0.0367944,-14.9116
0.0378024,-14.8772
0.0388105,-14.8292
0.0398185,-14.7598
0.0408266,-14.6659
0.0418347,-14.5483
0.0428427,-14.4106
0.0438508,-14.2582
0.0448589,-14.0966
0.0458669,-13.931
0.046875,-13.7658
0.0478831,-13.6041
0.0488911,-13.448
